user_id	item_id_list	seq_len	target	inter_list	position
27	[305, 172]	2	172	[305]	1
28	[305, 172]	2	172	[305]	1
28	[305, 172, 54]	3	54	[305]	1
28	[305, 172, 54, 314]	4	314	[305]	1
28	[305, 172, 54, 314, 1]	5	1	[305]	1
28	[305, 172, 54, 314, 1, 350]	6	350	[305]	1
28	[305, 172, 54, 314, 1, 350, 352]	7	352	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305]	1
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305]	1
28	[305, 172, 54]	3	54	[305, 172]	2
28	[305, 172, 54, 314]	4	314	[305, 172]	2
28	[305, 172, 54, 314, 1]	5	1	[305, 172]	2
28	[305, 172, 54, 314, 1, 350]	6	350	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352]	7	352	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172]	2
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172]	2
28	[305, 172, 54, 314]	4	314	[305, 172, 54]	3
28	[305, 172, 54, 314, 1]	5	1	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350]	6	350	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352]	7	352	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54]	3
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54]	3
28	[305, 172, 54, 314, 1]	5	1	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350]	6	350	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352]	7	352	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314]	4
28	[305, 172, 54, 314, 1, 350]	6	350	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352]	7	352	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1]	5
28	[305, 172, 54, 314, 1, 350, 352]	7	352	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350]	6
28	[305, 172, 54, 314, 1, 350, 352, 301]	8	301	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350, 352]	7
28	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9	302	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350, 352, 301]	8
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10	310	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350, 352, 301, 302]	9
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11	312	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	10
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12	337	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	11
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13	319	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]	22	294	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	12
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	14	311	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	15	336	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]	16	210	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]	17	341	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]	18	343	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]	19	321	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]	20	323	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
28	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]	21	300	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	13
